project_id,project_name,project_type,total_value,cofinancing_value,regions,beneficiary_name,currency,country,years
1787,"Cinematic Feel - kompleksowa technologia umożliwiająca dostarczanie unikalnej, filmowej jakości w grach RPG z otwartym światem, uwzględniająca również innowacyjne rozwiązania procesowe i unikalny zestaw dedykowanych narzędzi.",['research and study'],9606627.32,3857484.2,['mazowieckie'],CD PROJEKT SPÓŁKA AKCYJNA,PLN,Poland,2014-2020
1788,Kompleksowa rewitalizacja szansą na wielokierunkowy rozwój Krasocina,['Other'],12956019.25,3855029.6,['świętokrzyskie'],GMINA KRASOCIN,PLN,Poland,2014-2020
1789,Wdrożenie innowacyjnego opakowania drzewnego dla przemysłu kablowego w Zakładzie drzewnym I.M.M. Maślach.,['research and study'],5500000.0,3850000.0,['podkarpackie'],ZAKŁAD DRZEWNY I.M.M. MASLACH SPÓŁKA JAWNA,PLN,Poland,2014-2020
1790,Uruchomienie produkcji tanich przyczep PRAKTI DUMPER w efekcie samodzielnie przeprowadzonych prac badawczo - rozwojowych.,['research and study'],7883070.0,3845400.0,['lubelskie'],TEMARED SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PLN,Poland,2014-2020
1791,Wdrożenie produkcji modyfikowanych folii wielowarstwowych,['research and study'],6839144.4,3836593.18,['podkarpackie'],DELTA SKOWROŃSKI I SKOWROŃSKI SPÓŁKA JAWNA,PLN,Poland,2014-2020
1792,"Przebudowa budynku POK ""Dom Chemika"" dla potrzeb powstania mediateki","['cultural', 'environmental']",33171368.55,3832228.6,['lubelskie'],MIASTO PUŁAWY,PLN,Poland,2014-2020
1793,Podniesienie efektywności kompleksowego leczenia chorób cywilizacyjnych poprzez zakup specjalistycznego sprzętu medycznego i modernizację pomieszczeń w Opolskim Centrum Rehabilitacji w Korfantowie Sp. z o.o.,['work and social development'],4543936.62,3826600.84,['opolskie'],OPOLSKIE CENTRUM REHABILITACJI W KORFANTOWIE SP. Z O.O.,PLN,Poland,2014-2020
1794,Termomodernizacja budynków użyteczności publicznej na terenie m.st. Warszawy,['power engineering'],7238444.47,3825796.09,['mazowieckie'],MIASTO STOŁECZNE WARSZAWA,PLN,Poland,2014-2020
1795,Niechłodzone i minimalnie chłodzone detektory podczerwieni o wysokiej niezawodności i odporności na narażenia środowiskowe,['development of the corporations'],5790796.25,3824046.56,['mazowieckie'],VIGO PHOTONICS S.A.,PLN,Poland,2014-2020
1796,"""Zapobieganie dezaktywizacji zawodowej społeczeństwa powiatu bielskiego poprzez poprawę dostępności i efektywności świadczeń udzielanych w SPZOZ w Bielsku Podlaskim w zakresie chorób aorty i naczyń obwodowych, układów krążenia i kostno-mięśniowego""",['work and social development'],5667323.68,3821251.45,['podlaskie'],SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W BIELSKU PODLASKIM,PLN,Poland,2014-2020
1797,Modernizacja zabytkowej Willi Czerwony Dwór na cele kulturalne.,"['cultural', 'environmental']",7194487.83,3810417.45,['małopolskie'],GMINA MIASTO ZAKOPANE,PLN,Poland,2014-2020
1798,Poprawa dostępu do wysokiej jakości usług zdrowotnych i społecznych w zakresie kompleksowej opieki nad matką i dzieckiem na obszarze powiatu brzeskiego i nyskiego w województwie opolskim.,['work and social development'],4486184.5,3809334.81,['opolskie'],"""FEMMINA CENTRUM MEDYCZNE MĄCZKA PASTERNOK ZIĘTEK"" SPÓŁKA PARTNERSKA",PLN,Poland,2014-2020
1799,Ochrona różnorodności biologicznej na terenie Subregionu Południowego,['environmental'],4756577.86,3808749.74,['opolskie'],POWIAT NYSKI,PLN,Poland,2014-2020
1800,Termomodernizacja budynków użyteczności publicznej na terenie Gminy Chmielnik,['power engineering'],5286198.64,3807333.52,['świętokrzyskie'],GMINA CHMIELNIK,PLN,Poland,2014-2020
1801,"System wspomagania pracy osób wykonujących montaż, serwisantów i operatorów urządzeń naziemnej obsługi statków powietrznych (NOSP) bazujący na technologii rozszerzonej rzeczywistości",['development of the corporations'],7014835.0,3806369.26,['mazowieckie'],WOJSKOWE CENTRALNE BIURO KONSTRUKCYJNO-TECHNOLOGICZNE S.A.,PLN,Poland,2014-2020
1802,Budowanie kariery zawodowej uczniów szkół zawodowych w Opolu - III edycja.,['education'],4477485.9,3805863.01,['opolskie'],MIASTO OPOLE,PLN,Poland,2014-2020
1803,System zarządzania operacyjnego produkcją zintegrowany z zarządzaniem wiedzą dla prewencyjnego i predykcyjnego utrzymania produkcyjnych procesów w środowisku polimorficznym.,['research and study'],5923950.93,3791325.47,['śląskie'],AIUT SP. Z O.O.,PLN,Poland,2014-2020
1804,Aktywizacja osób młodych pozostających bez pracy w powiecie myślenickim (III),['work and social development'],4122148.71,3787842.45,['małopolskie'],POWIAT MYŚLENICKI - POWIATOWY URZĄD PRACY W MYŚLENICACH,PLN,Poland,2014-2020
1805,Pomorskie Szlaki Kajakowe - Kajakiem przez Żuławy,['tourism'],4597335.6,3784553.24,['pomorskie'],GMINA NOWY DWÓR GDAŃSKI,PLN,Poland,2014-2020
1806,Budowa Zintegrowanego Węzła Przesiadkowego przy stacji kolejowej Kórnik wraz z zakupem środków transportu publicznego,"['environmental', 'transport']",5982897.08,3782048.2,['wielkopolskie'],MIASTO I GMINA KÓRNIK,PLN,Poland,2014-2020
1807,Wdrożenie wyników prac B+R w przedsiębiorstwie CENTRUM DIAGNOSTYKI I MIKROCHIRURGII OKA LENS,['development of the corporations'],5423720.3,3780653.7,['warmińsko-mazurskie'],CENTRUM DIAGNOSTYKI I MIKROCHIRURGII OKA - LENS DR N. MED. SŁAWOMIR ZALEWSKI,PLN,Poland,2014-2020
1808,"Utworzenie działu B+R w Zakładzie Produkcyjnym firmy Pronar w Hajnówce celem transferu wiedzy, innowacji i technologii na rzecz wzmocnienia potencjału i konkurencyjności regionu","['research and study', 'education', 'development of the corporations']",9778815.79,3762446.43,['podlaskie'],PRONAR SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PLN,Poland,2014-2020
1809,Zwiększenie potencjału przyłączenia nowych jednostek wytwarzania energii elektrycznej ze źródeł odnawialnych poprzez budowę i modernizację sieci SN na terenie Oddziału Olsztyn ENERGA-OPERATOR SA,['power engineering'],8395374.14,3761728.26,['warmińsko-mazurskie'],ENERGA-OPERATOR SPÓŁKA AKCYJNA,PLN,Poland,2014-2020
1810,"Opracowanie technologii źródła laserowego wielodiodowego opartego na diodach o długościach fal z zakresu 350-550 nm, pozwalającej na modyfikację parametrów wiązki laserowej w celu optymalizacji procesów cięcia, grawerowania i spiekania materiałów używanych w przemyśle.",['development of the corporations'],5253477.21,3751829.24,['mazowieckie'],TOMORROW’S SYSTEM SP. Z O.O.,PLN,Poland,2014-2020
1811,Cyfrowe udostępnienie zasobów Muzeum Sztuki w Łodzi,"['administration', 'telecommunication and e-commerce']",4994130.11,3751425.54,['projekt ogólnopolski'],MUZEUM SZTUKI W ŁODZI,PLN,Poland,2014-2020
1812,Efektywne zamówienia publiczne - wzmocnienie potencjału administracji,['administration'],4448723.25,3749383.95,['projekt ogólnopolski'],URZĄD ZAMÓWIEŃ PUBLICZNYCH,PLN,Poland,2014-2020
1813,Węzeł przesiadkowy Bolechowo,"['environmental', 'transport']",4610451.64,3724543.35,['wielkopolskie'],GMINA CZERWONAK,PLN,Poland,2014-2020
1814,Ochrona dziedzictwa kulturowego poprzez renowację Bazyliki Mniejszej oraz XVIII-wiecznej Dzwonnicy w Myszyńcu wraz z zagospodarowaniem terenu – wzrost regionalnego potencjału turystycznego.,['cultural'],6519373.8,3724270.54,['mazowieckie'],PARAFIA RZYMSKO-KATOLICKA PW. TRÓJCY PRZENAJŚWIĘTSZEJ,PLN,Poland,2014-2020
1815,Zatrudnienie Twoją Szansą II edycja,['work and social development'],4378064.32,3721354.67,['świętokrzyskie'],PODKARPACKA AGENCJA KONSULTINGOWO DORADCZA SP. Z O. O.,PLN,Poland,2014-2020
1816,Opracowanie nowych typów innowacyjnych bram systemu FANCY FENCE,['development of the corporations'],5711247.21,3719783.74,['łódzkie'],JP NOVATION SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PLN,Poland,2014-2020
1817,Kompas aktywności,['work and social development'],4375175.0,3718898.75,['lubelskie'],JOANNA MIROWSKA-WIECZOREK NIEPUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ PORADNIA ZDROWIA PSYCHOSOMATYCZNEGO VIAMED,PLN,Poland,2014-2020
1818,E-Senior,['telecommunication and e-commerce'],4393687.78,3717558.39,['zachodniopomorskie'],FUNDACJA IT,PLN,Poland,2014-2020
1819,Poprawa jakości środowiska miejskiego poprzez utworzenie w Gminie Stalowa Wola nowych terenów zielonych,['environmental'],8076209.58,3715215.5,['podkarpackie'],GMINA STALOWA WOLA,PLN,Poland,2014-2020
1820,SZUKAM...ZNAJDUJĘ ...PRACUJĘ ...,['work and social development'],4370291.85,3714748.07,['pomorskie'],GMINA KARTUZY,PLN,Poland,2014-2020
1821,Aktywizacja osób młodych pozostających bez pracy w powiecie bocheńskim (III),['work and social development'],4036329.18,3708982.89,['małopolskie'],POWIAT BOCHEŃSKI/POWIATOWY URZĄD PRACY W BOCHNI,PLN,Poland,2014-2020
1822,Rozwój terenów zieleni poprzez zagospodarowanie terenu Kamionki Piast w Opolu,['environmental'],7776758.92,3708821.66,['opolskie'],MIASTO OPOLE,PLN,Poland,2014-2020
1823,Tyle wsparcia w całym mieście,['work and social development'],4350080.71,3697568.6,['śląskie'],SOSNOWIEC - MIASTO NA PRAWACH POWIATU,PLN,Poland,2014-2020
1824,Dywersyfikacja produkcji firmy KarT w celu wdrożenia nowych innowacyjnych produktów.,['development of the corporations'],9078363.91,3692038.48,['podlaskie'],KART SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PLN,Poland,2014-2020
1825,"Przywrócenie i popularyzacja XVII- w. muzycznej tradycji filipińskiej na Św. Górze poprzez digitalizację świętogórskiego archiwum muzycznego, rekonstrukcję organów, renowację ołtarzy, przebudowę i remont amfiteatru wraz z zagospodarowaniem otoczenia","['cultural', 'environmental']",4342065.63,3688781.04,['wielkopolskie'],KONGREGACJA ORATORIUM ŚW. FILIPA NERI W GOSTYNIU,PLN,Poland,2014-2020
1826,Modernizacja i budowa kanalizacji sanitarnej z wdrożeniem inteligentnego systemu zarządzania sieciami wodno-kanalizacyjnymi w rejonie działalności Przedsiębiorstwa Wodociągów i Kanalizacji Sp. z o.o. w Oświęcimiu,['environmental'],5307265.52,3667452.44,['małopolskie'],PRZEDSIĘBIORSTWO WODOCIĄGÓW I KANALIZACJI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ W OŚWIĘCIMIU,PLN,Poland,2014-2020
1827,Opracowanie technologii wytwarzania nawozu organicznego (w postaci peletu/granulatu) na bazie odchodów Hermetia illucens i zbadanie jego oddziaływania na wybrane rośliny.,['development of the corporations'],5615193.75,3666685.0,['wielkopolskie'],HIPROMINE S.A.,PLN,Poland,2014-2020
1828,Cyfrowy Senior,['telecommunication and e-commerce'],4339320.0,3665334.02,['świętokrzyskie'],ZWIĄZEK HARCERSTWA POLSKIEGO CHORĄGIEW KIELECKA,PLN,Poland,2014-2020
1829,Opracowanie technologii procesu współuwodornienia frakcji napędowych z olejami roślinnymi jako potencjalne źródło biokomponentów dla oleju napędowego,['research and study'],8711740.76,3659772.52,['mazowieckie'],ORLEN SPÓŁKA AKCYJNA,PLN,Poland,2014-2020
1830,Budowa oczyszczalni ścieków wraz z przyłączem energetycznym w aglomeracji Korfantów.,['environmental'],7863773.32,3659316.85,['opolskie'],GMINA KORFANTÓW,PLN,Poland,2014-2020
1831,Poprawa efektywności energetycznej poprzez modernizację infrastruktury oświetlenia ulicznego na terenie Miasta Augustów,['Other'],6534510.58,3658720.07,['podlaskie'],GMINA MIASTO AUGUSTÓW,PLN,Poland,2014-2020
1832,Głos mają ryby. Ochrona dziedzictwa kulturowego i bioróżnorodności w środowiskach wodnych w Muzeum Wsi Opolskiej i na terenie Śląska Opolskiego,['environmental'],4997675.0,3654953.79,['opolskie'],MUZEUM WSI OPOLSKIEJ W OPOLU,PLN,Poland,2014-2020
1833,"Renowacja, modernizacja i częściowa adaptacja na cele społeczne Zespołu sakralnego w Ratowie (XVIII w.) wraz z o toczeniem (dokończenie działań rewitalizacyjnych zainicjowanych w latach ubiegłych) oraz renowacja zabytkowego kościoła w Chociszewie (XVIII w.) wraz z otoczeniem.",['cultural'],4789989.03,3651624.0,['mazowieckie'],SANKTUARIUM DIECEZJALNE SW ANTONIEGO Z PADWY W RATOWIE,PLN,Poland,2014-2020
1834,KURORT KRYNICA - rozwój infrastruktury uzdrowiskowej poprzez przywrócenie zielonego salonu uzdrowiskowego na Polanie Janówka w Krynicy-Zdroju,['tourism'],6767214.75,3648363.39,['małopolskie'],GMINA KRYNICA-ZDRÓJ,PLN,Poland,2014-2020
1835,Budowa sieci kanalizacji sanitarnej w m. Mystków,['environmental'],6944014.57,3635024.07,['małopolskie'],GMINA KAMIONKA WIELKA,PLN,Poland,2014-2020
1836,Opolskie dla rodziców i dzieci III,['work and social development'],4273298.75,3632303.93,['opolskie'],SAMORZĄD WOJEWÓDZTWA OPOLSKIEGO,PLN,Poland,2014-2020
1837,Rozbudowa drogi wojewódzkiej nr 435 w m. Mechnice w km 15+700 – 16+710,['transport'],4266425.0,3626461.24,['opolskie'],WOJEWÓDZTWO OPOLSKIE,PLN,Poland,2014-2020
1838,Rozwój dziedzictwa naturalnego poprzez budowę tras rowerowych wzdłuż rzeki Łyny w Olsztynie - Łynostrada,['environmental'],7188386.49,3617375.85,['warmińsko-mazurskie'],GMINA OLSZTYN,PLN,Poland,2014-2020
1839,Odtworzenie istniejącej infrastruktury Świętokrzyskiego Centrum Kardiologii w Kielcach,['Other'],4434782.97,3613635.94,['świętokrzyskie'],WOJEWÓDZKI SZPITAL ZESPOLONY W KIELCACH,PLN,Poland,2014-2020
1840,Modernizacja energetyczna w budynkach UTH Radom,['power engineering'],5349509.0,3604394.79,['mazowieckie'],UNIWERSYTET TECHNOLOGICZNO-HUMANISTYCZNY IM. KAZIMIERZA PUŁASKIEGO W RADOMIU,PLN,Poland,2014-2020
1841,"Budowa w miejscu istniejącego wyciągu narciarskiego kolei krzesełkowej""Słotwinka"" wraz z urządzeniami i infrastrukturą techniczną w stacji narciarskiej Słotwiny Arena w Krynicy-Zdroju.",['tourism'],19932682.55,3599999.99,['małopolskie'],SŁOTWINY ARENA SP. Z O.O.,PLN,Poland,2014-2020
1842,Innowacyjna wieża widokowa ze ścieżką przyrodniczo-edukacyjną w koronie drzew – budowa całorocznej infrastruktury turystyczno – rekreacyjnej w Krynicy-Zdroju,['tourism'],15750400.34,3599999.97,['małopolskie'],SŁOTWINY ARENA SP. Z O.O.,PLN,Poland,2014-2020
1843,Rewitalizacja zdegradowanego terenu w centrum Dołhobyczowa,['Other'],5979477.46,3591252.4,['lubelskie'],GMINA DOŁHOBYCZÓW,PLN,Poland,2014-2020
1844,PRZEBUDOWA I ROZBUDOWA OCZYSZCZALNI ŚCIEKÓW W GARBOWIE,['environmental'],5933629.01,3586803.15,['lubelskie'],GMINA GARBÓW,PLN,Poland,2014-2020
1845,Wdrożenie innowacyjnej technologii zdobienia opakowań szklanych w przedsiębiorstwie Dekor Plastics.,['development of the corporations'],7945800.0,3585300.0,['warmińsko-mazurskie'],DEKOR PLASTICS SP. Z O.O,PLN,Poland,2014-2020
1846,Poprawa efektywności energetycznej budynków użyteczności publicznej Gminy Miasto Płońsk,['power engineering'],6294765.12,3584629.17,['mazowieckie'],GMINA MIASTO PŁOŃSK,PLN,Poland,2014-2020
1847,Wdrożenie innowacyjnej technologii produkcji obciążników siodłowych i pierścieniowych jako czynnik uzyskania trwałej przewagi konkurencyjnej firmy Mikołajczyk Zbigniew Piotr,['research and study'],11008500.0,3580000.0,['dolnośląskie'],WBM ZBIGNIEW MIKOŁAJCZYK,PLN,Poland,2014-2020
1848,Modernizacja sieci ciepłowniczej w Zabrzu - przebudowa sieci z kanałowej na preizolowaną.,['environmental'],9988362.6,3578125.98,['śląskie'],ZABRZAŃSKIE PRZEDSIĘBIORSTWO ENERGETYKI CIEPLNEJ SP. Z O.O.,PLN,Poland,2014-2020
1849,Kolorowe BeryLOVE - nowe przedszkole w Lublinie,['education'],4202707.73,3572301.57,['lubelskie'],GMINA LUBLIN,PLN,Poland,2014-2020
1850,Wheelstair - innowacyjne urządzenie pozwalające na samodzielne pokonywanie schodów i innych barier architektonicznych przez osoby poruszające się na manualnych wózkach inwalidzkich,['development of the corporations'],5497254.29,3571753.16,['podkarpackie'],WHEELSTAIR SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PLN,Poland,2014-2020
1851,Dotacje na start,"['work and social development', 'development of the corporations']",4198719.0,3568911.15,['świętokrzyskie'],OŚRODEK PROMOWANIA I WSPIERANIA PRZEDSIĘBIORCZOŚCI ROLNEJ,PLN,Poland,2014-2020
1852,Adaptacja Dworku Dietla do nowych funkcji społecznych,['Other'],7614803.93,3565666.48,['małopolskie'],GMINA KLUCZE,PLN,Poland,2014-2020
1853,"„Wdrożenie na rynek europejski innowacji produktowej w postaci medali o wysokiej rozdzielczości teksturowania przestrzennego nadruku 2,5 D oraz 3D, w oparciu o przeprowadzone prace B+R”",['research and study'],6781604.93,3565141.04,['podkarpackie'],MODERN FORMS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PLN,Poland,2014-2020
1854,Zagospodarowanie otoczenia Zbiornika Dobczyckiego w Dobczycach - etap I,['tourism'],5500039.48,3562036.12,['małopolskie'],GMINA DOBCZYCE,PLN,Poland,2014-2020
1855,Rewitalizacja rynku w Zakliczynie,['Other'],10943022.47,3559424.86,['małopolskie'],GMINA ZAKLICZYN,PLN,Poland,2014-2020
1856,"Ochrona, promocja i rozwój dziedzictwa kulturowego na obszarze Stobrawskiej Strefy Rehabilitacji i Rekreacji – część południowa",['cultural'],4326080.29,3559030.92,['opolskie'],GMINA POPIELÓW,PLN,Poland,2014-2020
1857,„Pomorskie Szlaki Kajakowe - Szlak Motławy i Martwej Wisły”,['tourism'],4687486.86,3557207.62,['pomorskie'],GMINA MIASTA GDAŃSKA,PLN,Poland,2014-2020
1858,Autonomiczny przystanek komunikacji publicznej z wbudowanym systemem dynamicznej informacji pasażerskiej.,['research and study'],5275665.93,3556348.2,['śląskie'],HELIOENERGIA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PLN,Poland,2014-2020
1859,Zaprojektowanie i budowa ścieżki rowerowej polegającej na adaptacji nieczynnego torowiska na odcinku Kozielice – Tetyń,['Other'],5043302.31,3555555.54,['zachodniopomorskie'],GMINA KOZIELICE,PLN,Poland,2014-2020
1860,Wdrożenie innowacyjnych narzędzi ściernych z zastosowaniem mikroagregatów oraz na bazie kompozycji z żywic syntetycznych.,['research and study'],12447060.0,3549700.0,['wielkopolskie'],ANDRE ABRASIVE ARTICLES SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,PLN,Poland,2014-2020
1861,Poznańska Kolej Metropolitalna. Węzły integracji – budowa systemu funkcjonalnych punktów przesiadkowych. Budowa zintegrowanego węzła przesiadkowego Oborniki Miasto.,"['environmental', 'transport']",5784287.44,3547909.39,['wielkopolskie'],GMINA OBORNIKI,PLN,Poland,2014-2020
1862,Wdrożenie innowacji produktowej w wyniku implementacji prac B+R w przedsiębiorstwie Browar Kormoran Sp. z o.o.,['development of the corporations'],6617801.35,3545635.03,['warmińsko-mazurskie'],"""BROWAR KORMORAN"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",PLN,Poland,2014-2020
1863,Utworzenie dziennych domów pomocy przy ulicach Semaforowej 5 oraz Karmelkowej 25 we Wrocławiu,['work and social development'],6175486.11,3540359.51,['dolnośląskie'],GMINA WROCŁAW,PLN,Poland,2014-2020
1864,"E-geodezja w Piotrkowie Trybunalskim - cyfrowe geodezyjne rejestry publiczne, jako skuteczne narzędzie zwiększające zakres oraz jakość usług publicznych, świadczonych drogą elektroniczną.",['telecommunication and e-commerce'],5218942.71,3538062.05,['łódzkie'],MIASTO PIOTRKÓW TRYBUNALSKI,PLN,Poland,2014-2020
1865,"Kompleksowa termomodernizacja budynków użyteczności publicznej – Zespołu Szkolno- Przedszkolnego w Spytkowicach, Bachowicach i Ryczowie wraz z ich remontem, przebudową, nadbudową i rozbudową.",['power engineering'],19359109.11,3535515.66,['małopolskie'],GMINA SPYTKOWICE,PLN,Poland,2014-2020
1866,Modernizacja i rozbudowa oczyszczalni ścieków w Rajgrodzie oraz budowa rozdzielczej sieci wodociągowej w Rajgrodzie,['environmental'],6822318.0,3533391.95,['podlaskie'],GMINA RAJGRÓD,PLN,Poland,2014-2020
1867,Utworzenie Centralnego Laboratorium Mechaniki i Budownictwa w Płocku.,['research and study'],4610101.02,3533135.63,['mazowieckie'],POLITECHNIKA WARSZAWSKA,PLN,Poland,2014-2020
1868,Rozbudowa oczyszczalni ścieków w Ujeździe,['environmental'],5134721.49,3529625.93,['opolskie'],GMINA UJAZD,PLN,Poland,2014-2020
1869,Opracowanie koncepcji innowacyjnych rozwiązań technicznych dla nowego typoszeregu autobusów LLE,"['research and study', 'development of the corporations']",7056714.38,3523901.32,['wielkopolskie'],SOLARIS BUS & COACH SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PLN,Poland,2014-2020
1870,Rozwój sieci żłobków Maluszkowo,['Other'],4145273.48,3523481.48,['podkarpackie'],A2 ANNA LUBAŚ,PLN,Poland,2014-2020
1871,Mój pomysł na biznes,"['work and social development', 'development of the corporations']",4145083.0,3523320.55,['świętokrzyskie'],CONSULTOR SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PLN,Poland,2014-2020
1872,Remont i przebudowa ewangelicko - augsburskiego kościoła Świętej Trójcy w Warszawie - etap I,['cultural'],6654302.79,3522544.49,['mazowieckie'],PARAFIA EWANGELICKO - AUGBUSRKA ŚWIĘTEJ TRÓJCY W WARSZAWIE,PLN,Poland,2014-2020
